Bias,OutgroupAttitudes,NeedForCognition,ValuesThreat,BigFiveAgreeable,BigFiveOpen,GeneralizedThreat,GeneralizedThreat_OutgroupAtt,SymbolicThreat,ProtestantWorkEthic,Unpredictability,Loneliness,Religiosity,SDO.fDOM,SDO.fEGAL,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_negative,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.fCONS,RWA.fTRAD,RWA.fAUTH
-0.77025896,-0.578990789516465,-0.120702866,0.3477862,0.19068076,0.744314127,1.01784563,-1.60004636119467,-0.481756364,-0.057271898,-0.836287467,-0.25581728,-0.845992502,-1.199642297,-1.021282432,-0.124638656,-0.399609142,-0.118776828,-0.738878291,0.801627578,0.345759058,0.11138017,0.88619857,-0.832341378,1.136513358,-0.998655405,-2.159870581,-0.424767348
0.13803197,1.26288329067962,0.889699085,-2.8398207,0.76972481,0.744314127,-1.63442788,2.58422598383351,-1.458400737,-0.72455369,0.520657602,-0.2557555,-1.271437752,-1.330919503,-1.327455556,-0.983634373,-0.619617584,-0.743545017,0.28178877,-0.569122229,-0.017314597,0.11138017,0.88619857,-0.293542755,0.471085219,-1.673386913,-2.674195861,-0.460637718
-1.69235808,0.545030457672101,-0.307314577,1.0550779,-0.18900752,-0.665261877,-2.09503607,2.76251223505298,0.789297208,0.475020771,1.633492083,0.52327743,0.801571168,1.995904851,1.203073692,1.511304106,0.513900411,0.246172239,1.097451456,1.69640059,2.352428161,3.11138017,1.88619857,1.205745365,0.807987512,1.442634707,3.647409638,0.558201189
0.71536118,0.545030457672101,2.726285495,1.0909219,0.0786766,0.137054789,1.939062,0.935028944591839,0.787153166,-0.236366492,-1.403325515,-0.20065426,-1.075163964,-0.908695865,-0.045157302,0.4116057,1.040193964,1.16526708,0.036704751,-0.119329281,0.699409862,0.11138017,1.88619857,1.1235955,0.141020632,0.031376702,-0.742095615,-0.018227143
-0.12214372,0.64511423849002,0.412797423,-0.5028815,0.34636072,0.07203568,3.50942479,1.23032170010678,0.393031517,-0.069585541,-0.197698069,-0.2557555,0.594435219,-1.347581974,-1.230912236,-0.573511293,0.744835145,0.811035649,-0.075585462,0.313593689,-0.320817863,0.11138017,0.88619857,-0.915483816,-1.277448626,-0.397141225,-0.972357916,-0.326176187
-1.67854989,2.18382033077766,2.195402948,-2.6606008,-0.50036745,-1.641169994,-1.66227178,-1.4830398568992,-1.428548181,0.493821664,1.473342168,0.52425421,-0.291894803,-0.358441252,-0.422550828,2.418284134,0.827296524,0.677069041,1.411999635,-1.94594346,1.817410723,1.11138017,0.88619857,2.041820952,-0.910760279,-0.432298638,-1.135295247,-0.317160437
1.0463229,-0.578990789516465,-2.187918561,1.0909219,0.34636072,-0.23159399,-1.44588963,0.227436929266475,0.265225641,-0.158625122,-1.383155257,-0.25581728,-1.306441743,-0.094261229,-0.380304915,-0.389219782,-0.218489987,-0.522867229,-0.641769852,0.386922001,-0.542293873,0.11138017,-0.11380143,-0.067892358,-1.1610212,0.633961176,0.762569571,0.297370155
1.95461383,-2.42086486971254,-0.128249473,2.5413494,-0.76805157,0.744314127,-2.96056464,4.7070020298096,2.386435264,-0.867969609,-3.117659904,-0.25581728,-1.306441743,-1.199319506,-0.814624186,-2.018318725,0.377606369,0.670801219,-1.558708239,2.837030238,-1.084201514,-0.88861983,-1.11380143,-2.534083289,0.812664135,-1.63479988,-2.562289159,-0.465437392
-2.06648944,0.241862469763657,0.79961369,-1.881621,-0.18900752,-1.272521215,-2.58348814,-0.775447841573834,-0.816569367,-0.191194586,-0.996437382,-0.25578898,-0.145316693,-0.155559731,-0.456153648,-0.288454186,-1.155233062,-1.616853903,0.16975414,-0.198637516,-1.109206111,-0.88861983,-1.11380143,0.52761103,0.693384712,-1.009269488,-2.278966802,-0.370538844
-1.67854989,1.26288329067962,2.595739022,-1.1384853,0.61404485,0.440684458,-3.23263457,-1.18774710138425,-0.229797305,-0.208450897,0.697038116,0.52417235,-0.34803252,-1.092230632,-0.954457252,-0.886953632,-0.471141869,-0.470813396,0.870374428,-1.103496272,2.253978384,0.11138017,1.88619857,-1.088789745,0.477588054,-0.91271808,-2.467832747,-0.376739584
1.95461383,-1.4999278296145,-0.212330029,1.8340577,0.34636072,-0.665261877,1.939062,1.6426209599172,1.29088396,-0.373492015,0.425854375,0.52417235,-1.173338642,-0.933052097,-0.457511749,-0.601962791,0.669173677,0.681010656,-0.973138081,1.586646349,-1.460682647,-0.88861983,-1.11380143,-1.493048461,0.341963088,-0.979470773,-1.739042063,-0.273244363
-1.67854989,0.341946250581575,-0.232912875,1.8340577,-0.50036745,0.07203568,-0.52467327,0.935028944591839,0.601085755,-0.183105435,1.313192253,-0.25578898,1.533639469,-1.188020369,-0.720766667,-0.487097369,-0.301563336,-0.401118461,-0.564717283,0.724010563,-1.156792638,-0.88861983,-1.11380143,-0.040223139,-0.213208415,-1.030774806,-1.030659763,-0.28778065
1.0463229,-1.08524298451543,0.199197258,-1.1026413,0.34636072,-0.665261877,-3.69324276,-1.4830398568992,-2.001605524,0.459564893,-1.113293145,0.50960038,0.095438786,3.633711795,3.4554557,0.55748294,-0.463694455,-0.384037912,0.280335356,-1.017983439,1.088130089,0.11138017,-0.11380143,1.368538987,-0.393253314,-1.542610525,-2.506872093,-0.509062829
2.21478952,-2.00618002461347,1.189734105,1.7623697,-0.18900752,-0.665261877,1.26207167,1.23032170010678,2.201326175,-0.481257493,-1.276178131,0.52425421,-1.179695003,-0.79724667,-0.375116528,-0.574984084,-0.361117607,-0.610890834,-1.284380709,0.91104445,-0.557795927,-0.88861983,1.88619857,-0.60550453,-0.808676427,-1.703308264,-2.484840013,-0.438704824
2.86290476,-2.42086486971254,-0.737765282,2.5413494,-1.03573569,0.744314127,3.97003298,3.05780499056793,1.59996487,0.160383969,3.230970708,-1.03499443,-1.208361362,-1.425318899,-1.339656648,-1.630348043,1.48195296,1.460360365,-0.928322286,2.313106756,-0.188102668,-0.88861983,-1.11380143,-1.953652726,1.894156218,-0.47252449,-2.289658402,-0.356195459
-2.28349549,0.848198445580545,-1.900726309,1.0909219,-0.34468748,-0.665261877,-0.76889931,1.34732820440226,0.700238557,0.040992659,0.717897007,-0.25605894,0.284392892,1.607210385,1.877123969,0.877243081,-0.707447266,-1.021260609,-0.474295547,1.258622188,2.000316823,3.11138017,1.88619857,0.824206144,-0.973413896,0.795572569,0.600250616,0.13167123
0.39820766,-2.42086486971254,-4.442873384,0.2402542,-1.7267839,0.137054789,3.29304265,3.05780499056793,1.357033134,-1.362865503,-0.240992221,-1.03588877,-1.152136692,-1.460698317,-1.377104769,-2.481003374,-2.279265743,-2.308358821,-2.050741313,2.530963694,0.281438011,-0.88861983,-1.11380143,-2.660404413,0.224534394,-1.935257999,-2.795317707,-0.46564904
1.63746031,-1.08524298451543,1.166380852,1.7982137,0.76972481,0.744314127,1.28991557,3.88240351018877,0.875454902,0.295504763,-2.174595997,-0.25581728,-1.293465657,-1.408988424,-1.303049859,-0.360427891,0.653588207,0.644323336,1.528657448,-1.981419427,0.559042365,0.11138017,0.88619857,0.492643,0.744080167,-1.412047733,-2.434614102,-0.460468747
-1.67854989,0.341946250581575,1.732246358,0.4553181,0.61404485,0.440684458,-0.76889931,-2.30763837652004,-0.762995689,-0.266389715,-0.240992221,-0.25581728,1.336735707,-1.432032051,-1.310964,-0.498297357,-0.109157496,-0.047235933,-0.828727043,0.785720917,-1.429838962,-0.88861983,-1.11380143,0.20798309,-1.078551409,0.535289443,2.29179327,0.423394197
-0.51008327,0.341946250581575,-0.962932787,-0.3595056,-0.34468748,-1.272521215,-1.44588963,-1.18774710138425,-0.473025647,0.220035034,-0.444436287,0.52335987,0.092727926,2.203824782,2.207743772,-0.064663018,-0.690029089,-0.946062339,-0.93489851,0.844750756,0.24177162,0.11138017,0.88619857,-0.721879594,-0.947465383,1.151864283,1.186776171,0.219254008
-1.67854989,0.341946250581575,-0.657577832,0.3477862,-1.03573569,0.744314127,3.26519876,1.23032170010678,1.29088396,-0.36873724,-0.879581618,-1.03568874,-0.764739991,-0.997332748,-0.259545612,0.230413659,-0.287090014,-0.414870248,-0.250982885,0.666538966,-1.41344559,-0.88861983,-1.11380143,0.642552114,-0.357211149,0.068193104,0.467605329,0.063676009
0.13803197,-0.993675634615535,0.009321292,1.8340577,-0.18900752,0.744314127,1.26207167,1.6426209599172,1.092181001,0.574312112,0.722516776,-0.25671162,1.010667471,-0.115359902,-0.667550427,-0.538905627,-0.52772687,-0.133833855,0.404349546,0.513341995,-0.057453634,-0.88861983,-0.11380143,1.226077704,-0.382777381,0.786412552,-0.878526751,-0.20667132
-0.12214372,0.341946250581575,-0.545105534,-0.4311936,0.0786766,-0.903872437,-1.87865392,1.34732820440226,-0.245468942,0.414973794,0.949598271,-0.25581728,0.951961391,0.48076711,0.43439736,0.982018868,0.36327964,0.258516319,-0.011199905,0.302599062,1.276946956,1.11138017,0.88619857,0.887756176,-0.919080083,1.305929576,3.58605188,0.51162621
1.0463229,0.341946250581575,2.063770815,0.3119422,-0.07700336,-0.600242768,2.12760025,0.227436929266475,-0.350539482,-0.204764926,-0.166262587,0.52417235,-1.306441743,-1.432032051,-1.310964,-0.748090841,1.364250569,1.27064342,-0.065038187,0.697652757,0.761188038,1.11138017,0.88619857,-1.142042307,-0.80881903,-1.049008822,-2.214784176,-0.373343735
-0.43929724,0.756631095680645,-0.690795262,-1.1026413,0.23435656,0.440684458,-3.01625243,-2.60293113203498,-2.186475923,0.803252779,-1.228138646,0.52411077,-0.779520164,2.168771807,1.443192107,2.383006023,-0.625832259,-0.908296206,1.239825197,-1.880369087,0.711321727,1.11138017,0.88619857,1.657842136,-0.021330013,1.688537462,1.344985028,0.252506895
-1.34758817,1.26288329067962,2.003052268,-1.881621,0.34636072,-0.665261877,-3.01625243,-2.60293113203498,-1.242977197,0.439798394,-0.893411753,0.07678824,-0.585353757,2.230908792,1.797788943,1.328491305,-0.635989498,-0.742532484,1.101510631,-1.961299856,0.003223682,-0.88861983,-1.11380143,0.708500407,0.230770114,-1.548390931,-2.679499388,-0.42815844
2.53194304,-1.29684362252398,-4.072145821,-1.989153,-1.03573569,-0.838853328,3.94218908,-1.00946085016478,-0.760958932,-0.523716483,-0.661100598,0.52425421,-1.05286583,-1.460482549,-1.369764712,-1.232923732,0.746682512,0.825762439,0.022095802,-0.562059441,-0.235184112,-0.88861983,-1.11380143,-1.032736376,1.740797892,-1.456057969,-2.565969154,-0.460152478
3.13688864,-2.00618002461347,1.868616886,0.3477862,0.61404485,0.744314127,-1.2016636,1.05203544888731,0.398766485,0.722985546,0.534100797,0.52425421,0.55526452,0.130204458,-0.850321655,1.325023659,1.779892885,1.853655757,1.298380696,-1.156343924,0.28992827,0.11138017,0.88619857,2.298197994,0.930421761,1.437907211,-0.439394334,-0.259891644
1.78542539,-1.20235962716939,2.744713962,1.7982137,1.03740893,0.744314127,3.29304265,2.35021297524257,1.931430832,0.905069463,0.120591499,0.52411077,1.589820809,-1.475907237,-1.361563953,2.140840512,1.122669571,0.700298142,-0.663671153,1.517655983,0.091967784,-0.88861983,0.88619857,3.147368274,1.386681031,0.350334688,0.865356485,-0.058321567
-2.5022466,1.67756813577869,0.448659649,-1.3177052,1.03740893,0.375665349,-2.55564425,-0.480155086058889,0.959732178,0.834146664,2.999269444,0.52425421,1.124750075,1.998020955,1.39183294,1.01577855,0.66328252,0.537193985,-0.290237289,0.274812558,-0.761498419,-0.88861983,-0.11380143,2.324102736,0.603255171,0.024976128,0.752963757,0.036659707
0.41201585,-0.164305944417394,-0.939573059,-1.1743293,0.34636072,0.440684458,-1.87865392,0.639736189076893,-0.627705293,0.475007912,-1.055041949,-0.25581728,0.344676548,1.386486881,1.010324347,1.062590959,0.4333793,0.635995854,-0.042972601,0.698711237,1.233841583,1.11138017,1.88619857,1.592305414,0.393562557,0.512557956,-0.213572808,-0.188101816
-0.51008327,-1.4999278296145,-0.939573059,0.2760982,-1.03573569,-0.968891546,2.15544414,1.6426209599172,1.543044151,-0.399143553,-0.836287467,-1.03588877,-0.94174063,0.419620397,-0.197603482,-1.712263289,-1.865542415,-1.923044601,-1.969885024,1.752272307,-0.023781049,-0.88861983,-1.11380143,-2.030571883,-1.955582341,-1.00613336,-1.64385914,-0.314436975
0.13803197,-1.4999278296145,1.055006258,-0.4311936,-0.61237161,-0.600242768,-0.76889931,-1.18774710138425,-0.917566393,-0.211740315,-1.943821312,-0.2557555,-0.493308727,-0.671107822,0.191033828,-0.437253836,-0.567513343,-0.701045126,-0.707822894,0.395986264,-0.377038419,0.11138017,-0.11380143,-0.69667909,0.166715999,-0.763431823,-1.682942776,-0.313950534
1.0463229,0.341946250581575,0.51192195,0.3119422,0.76972481,0.07203568,1.26207167,1.6426209599172,-1.149345613,-0.497201057,0.646345657,0.52425421,1.57897114,-1.447427208,-1.348200662,-1.507195368,-0.251222223,-0.317357754,0.576856777,0.495765198,-1.38995581,-0.88861983,-1.11380143,-1.214124748,0.657770705,1.148046766,3.108201781,0.34348153
-1.67854989,0.341946250581575,2.6688829,2.5413494,1.03740893,0.375665349,-2.7441825,2.46721947953804,2.278384587,-0.031623442,2.635675462,0.52335987,-0.722027291,-1.455696502,-1.368201816,-0.936959222,0.427607836,0.793418006,-1.190533725,1.261230235,-1.454009024,-0.88861983,-1.11380143,-1.729044449,1.224824406,-1.245710839,-2.305931196,-0.413593164
1.0463229,-2.42086486971254,0.211968289,0.2044102,0.34636072,0.744314127,3.97003298,3.05780499056793,2.19793811,-1.281769208,-1.199881448,-0.25581728,-1.208361362,-1.475907237,-1.361563953,-1.941262814,-0.489937104,-0.611972784,-2.150204794,1.058326524,-1.467335621,-0.88861983,-1.11380143,-1.434042946,1.614279383,-2.069519337,-3.270513329,-0.567931983
0.13803197,0.341946250581575,1.050104034,0.4553181,-0.18900752,-1.033910655,-0.55251716,-3.0152303918454,-1.351848981,0.821014608,0.916377972,-0.25581728,-1.065060161,2.098431849,2.248968005,1.313261704,-0.321278224,-0.396752916,0.93970024,-1.06556854,1.344578476,1.11138017,0.88619857,1.446152434,-0.17107384,-1.028358159,-1.027277493,-0.099774362
-0.17912155,-0.164305944417394,1.589072795,1.7982137,-0.18900752,0.07203568,3.97003298,3.05780499056793,1.790404148,-0.016342833,1.51663632,-1.03503546,-1.205384209,-1.282574921,-0.949468193,-1.138212448,-0.633064007,-0.372680997,-0.509609601,0.719890672,-1.42078407,-0.88861983,-1.11380143,-1.375777982,0.25841017,-1.008386434,-2.399947309,-0.432023553
-0.72708932,0.341946250581575,-2.512317578,-2.7681327,0.61404485,-0.361632207,-2.31141821,1.87663396850815,-0.045946335,-0.503525419,2.185493177,0.44497078,1.622301408,-1.413841102,-1.354533824,-1.606306085,1.306443702,1.685277368,1.798156451,-2.080341401,-0.203221596,-0.88861983,-0.11380143,-0.441620418,-1.477875881,0.980858472,2.677585906,0.269957418
-1.67854989,3.10475737087569,-5.125370891,-2.6247568,-1.03573569,0.744314127,-1.44588963,-2.60293113203498,-2.074556191,1.209416549,-0.401142136,0.52425421,1.204410719,-1.362240059,-1.337683367,1.319663397,-1.220104855,-1.021896,2.380888796,-2.145177597,0.819417705,0.11138017,1.88619857,2.582621683,0.372932545,-0.199618397,1.396538589,0.383340748
-0.77025896,1.26288329067962,0.292139175,-0.3595056,1.03740893,0.07203568,-0.76889931,-1.18774710138425,-0.676371804,-0.04755707,-1.199881448,-0.25581728,1.203530806,-0.415678608,0.058051993,0.626189914,0.235555554,0.160864418,0.079710181,-0.135686408,0.297306984,0.11138017,0.88619857,-0.716812174,0.250256065,0.398737236,0.596330866,0.119355917
1.37728461,-1.70301203670503,2.231353484,0.98339,0.61404485,0.440684458,3.29304265,2.35021297524257,2.155022965,-0.747718019,-2.71597035,0.52425421,-1.262680085,-1.438550108,-1.369316045,-0.552935176,-0.183553724,-0.332978298,-0.392339868,0.695699279,-1.417456565,-0.88861983,-1.11380143,-1.686176867,-0.640571291,-1.935257999,-2.795317707,-0.46564904
-1.67854989,3.10475737087569,-0.21421442,1.0550779,-0.18900752,-0.665261877,-2.12287996,0.935028944591839,0.571511533,0.867052533,-2.466706005,0.52425421,0.863249239,2.246803832,1.389465005,1.781380649,0.417317183,0.296907611,0.745315072,1.4419528,0.330684297,3.11138017,2.88619857,1.397036322,0.861988183,1.584210895,3.745196661,0.664877606
-0.19292975,0.545030457672101,0.323860033,-1.881621,0.34636072,0.375665349,-4.12600704,-1.89533911670962,-1.847154718,0.563073818,-3.721380037,0.52411077,0.763908708,3.046250446,1.783011904,2.043182032,-0.251694283,-0.399450515,1.090462597,0.456538738,3.36841969,3.11138017,2.88619857,1.908139541,0.265952972,1.19271249,1.491914571,0.279640335
-0.45310544,-0.0727385945174947,1.969137732,-2.024997,0.76972481,0.375665349,1.939062,0.935028944591839,0.69724936,-0.521326081,0.717897007,-0.2557555,-1.306441743,-1.394738786,-1.318894077,-1.646575198,0.835555367,0.972324963,0.223229611,-0.218792323,-0.773429363,-0.88861983,-1.11380143,-1.721646405,-0.726422262,-1.323571616,-2.612194112,-0.4063716
2.21478952,-1.4999278296145,0.111898021,3.3203291,0.34636072,0.744314127,3.07666051,3.05780499056793,2.489835968,-0.565849799,-3.344548079,-0.25671162,-1.262680085,-1.48392572,-1.377420142,-1.960665254,1.334542707,1.586815178,-0.602792085,0.739113143,-1.423428104,-0.88861983,-1.11380143,-1.743780579,1.187121161,-1.260392973,-2.422383221,-0.481713627
1.0463229,-2.42086486971254,-1.218325355,0.2402542,-1.19141566,0.744314127,0.58508135,2.35021297524257,1.875820397,0.094994832,-0.214241183,0.52425421,0.259207869,2.453491212,2.610343579,0.259952382,-1.203130917,-1.130545071,-0.275070135,0.671507887,-1.414129061,-0.88861983,-1.11380143,-0.499250402,-1.205515118,0.624045412,1.033339741,0.317241475
-1.67854989,0.341946250581575,-1.417708339,0.3477862,-0.76805157,0.07203568,-1.44588963,0.227436929266475,0.170238676,0.437399892,-0.080842306,-0.23907176,-0.372051708,1.845440399,1.461681467,1.086214824,-0.428139525,-0.463134001,0.214026692,0.675337537,2.512433913,2.11138017,2.88619857,1.002841703,-1.078551409,0.729886532,1.415942326,0.247632789
-0.24990758,1.57748435496077,-3.05292308,-1.881621,0.34636072,0.07203568,-1.87865392,-0.363148581763416,-0.227481127,0.130911462,-0.214241183,-1.03499443,-1.306441743,-0.957516349,-1.054706396,0.781493867,-1.40308595,-1.376595488,-0.24140102,-0.884956054,-1.094126502,-0.88861983,-1.11380143,0.927149871,-0.259716746,-1.039049633,-2.462929055,-0.409348289
1.0463229,-1.4999278296145,-2.091826417,-1.3177052,-0.92373153,0.744314127,3.97003298,3.05780499056793,1.739696494,-0.624888736,3.230970708,0.07678824,-1.308909109,-1.470741635,-1.351349207,-0.443585695,-0.892514656,-0.713135738,-0.952005912,-0.333073525,-0.730823043,0.11138017,-1.11380143,-1.227247144,0.61546008,-1.295080794,-2.493631477,-0.45606218
-1.36139637,0.848198445580545,0.997415694,-2.6247568,-0.50036745,0.440684458,-1.44588963,-2.60293113203498,-1.621920457,-0.114908142,-2.268908508,-0.25581728,0.776807468,-1.323232225,-1.110816687,-0.451119824,-1.054681808,-1.45127836,1.2259826,-1.947989235,2.290814744,0.11138017,1.88619857,-0.621664711,-1.017877363,-0.753432656,-2.160052993,-0.406750146
1.0463229,0.341946250581575,0.08272761,0.3477862,1.03740893,0.744314127,-1.44588963,-2.60293113203498,-0.850902796,0.99167816,-2.652440665,0.52425421,1.170263083,-0.546270584,0.264117806,2.292105594,1.959111224,2.088075566,2.71855207,-2.117005362,2.961620961,3.11138017,2.88619857,2.407920096,1.702780026,2.214635182,4.57363408,0.702830535
1.18789495,-0.87364234650689,1.028621764,1.0909219,-0.45669165,0.744314127,0.58508135,0.935028944591839,-1.514378472,0.95845441,2.678969614,-1.03588877,-1.262680085,0.176853427,0.795878121,1.11301561,0.55532333,0.772497022,0.61692863,-0.650163483,-0.808498819,-0.88861983,-0.11380143,1.63001624,0.407353955,-1.219429616,-1.218838592,-0.131297185
1.95461383,-1.4999278296145,0.52522844,0.3477862,0.61404485,0.07203568,2.77674668,0.935028944591839,-0.578245188,-0.696090201,-0.354443112,0.52425421,-1.088596015,-0.843872102,-0.589267981,0.233481844,0.482827757,0.531125815,-1.951655206,2.158765464,-1.501290049,-0.88861983,-1.11380143,-0.202443025,-1.294421137,0.229528086,0.636967893,0.260334056
1.68062995,-0.993675634615535,-3.966481626,-1.1384853,-0.23268332,0.440684458,0.12447316,-2.30763837652004,-2.208330062,-0.392865101,0.249976274,0.50960038,-0.629208025,-1.379362342,-1.343274694,-0.975053623,0.37122421,0.23653853,0.056345052,-0.166376643,-0.31682046,-0.88861983,-1.11380143,-1.522567401,-0.877729446,-1.349281829,-1.97378841,-0.463494929
-1.67854989,2.18382033077766,1.111214466,-2.6247568,0.34636072,0.375665349,-1.44588963,-2.60293113203498,-2.293408192,0.536349058,0.165895913,0.50960038,-1.179695003,2.923931649,2.368028061,2.485662398,-1.097086908,-1.212057129,1.620997715,-2.033034332,-1.28009037,-0.88861983,-1.11380143,1.434981293,0.749861883,-1.548390931,-2.679499388,-0.42815844
1.37728461,-1.70301203670503,2.814723958,2.5771934,-1.7267839,0.744314127,-0.09190898,2.35021297524257,1.066877454,-0.62066469,-2.570316367,-1.03588877,1.624079624,2.040069757,1.321955445,-1.897111745,0.217668268,0.590991741,-1.362180556,2.435999493,0.933478138,0.11138017,-0.11380143,-1.902477672,1.021318666,-0.103041531,3.472495948,0.629309464
-2.58684082,3.10475737087569,-1.111991521,-2.6247568,-1.30341982,-1.641169994,-1.44588963,-2.60293113203498,-2.057730486,0.99236774,-0.955246751,0.52360153,1.542133963,4.518375544,3.702781253,0.876829302,0.095841361,0.581378907,2.48894255,-2.118339948,2.382045709,2.11138017,1.88619857,-0.036999908,-0.763041494,0.833066431,0.509372266,0.021543063
-0.19292975,-0.375906582425939,-4.442241757,0.3477862,-1.03573569,-0.600242768,3.26519876,-0.597161590354362,-1.027553658,0.113114199,-0.214241183,-0.25581728,-0.492352828,1.756314703,1.601003187,0.435593245,-0.482313815,-0.639467339,0.127031767,-0.146496943,-0.34050741,0.11138017,-0.11380143,0.971111228,-0.617328397,0.450211307,-0.464075096,-0.083629528
-0.51008327,0.959715302771171,-2.03310818,-1.917465,0.61404485,0.375665349,-2.12287996,-2.60293113203498,0.166987265,0.441525489,-1.108364865,0.52411077,1.341428288,1.493099661,1.775416975,0.224316295,0.807408273,0.783277162,0.043686418,-1.285197562,0.227826116,0.11138017,-0.11380143,1.617994761,-0.157406057,2.829689675,5.287056509,0.987592946
-1.92491739,1.98073612368713,-0.468059025,1.8340577,-0.18900752,-0.665261877,-2.77202639,2.76251223505298,1.654574296,0.570543013,1.836936149,0.52270719,0.863059228,2.524552503,1.9674379,1.759841222,0.32673845,0.432594747,1.031220176,1.727483599,2.389891504,3.11138017,2.88619857,1.992373892,0.538534496,1.19719827,2.90557082,0.547075073
-2.90399434,2.59850517587673,0.047649443,0.4911621,-0.50036745,0.744314127,-1.44588963,-2.60293113203498,-2.31522136,0.944139258,3.59456469,-1.03523609,0.988260792,4.293876805,3.474182391,1.999439985,0.322759046,0.867588271,1.241352535,0.315793841,-0.125977423,0.11138017,0.88619857,1.851925918,1.300996187,2.959433175,5.013960987,1.148863213
-0.77025896,2.18382033077766,-5.254203445,1.0550779,-1.7267839,-1.033910655,-0.55251716,2.58422598383351,0.698066827,0.493538499,-0.604586202,0.52425421,-0.245808905,4.549394763,3.241806714,0.135466081,-1.095618448,-1.223646217,-1.755539939,2.148919598,-1.496787011,-0.88861983,-1.11380143,-1.357035127,-1.215017994,3.030828674,5.179123349,0.926783952
-0.77025896,0.341946250581575,0.758523046,0.3477862,-0.07700336,-1.944799663,1.23422778,-3.13223689614087,-1.949585134,1.226707667,-0.240992221,0.50960038,0.15928146,3.765021701,3.053098695,1.988795302,-0.121526106,-0.07933754,-0.267795279,0.670007168,-1.413922638,-0.88861983,-1.11380143,2.311232318,-1.078551409,2.227927588,3.890914672,0.988393541
2.80592693,-1.80309581752295,-0.406370142,1.1267659,-0.50036745,0.07203568,0.82930738,2.46721947953804,2.281933542,-0.581553425,2.635675462,0.52425421,0.986331106,-1.459152613,-1.376561201,-1.257692693,-0.010144419,0.081816792,0.105168772,0.58955591,-0.597053029,-0.88861983,-0.11380143,-1.091866941,0.297344668,-0.715677335,-1.517327938,-0.262088129
-1.67854989,0.341946250581575,-0.939573059,-1.953309,-0.34468748,0.07203568,-1.44588963,-1.89533911670962,-0.670620438,0.218261257,-0.893411753,0.44497078,0.093352914,1.089314679,1.114063639,0.459638903,-0.480027459,-0.684276858,1.030886312,-1.048299921,2.382631903,2.11138017,1.88619857,1.101027083,-0.402512909,1.06924091,1.31616951,0.376508392
1.0463229,-2.42086486971254,2.738972016,3.3203291,0.34636072,0.744314127,3.97003298,3.05780499056793,2.232345094,-0.04001993,3.59456469,-0.25581728,1.481277952,-1.421073282,-1.33013957,-1.85484553,0.836697724,1.260282041,-2.851437263,3.517436633,-0.928313969,-0.88861983,-0.11380143,-1.557604489,-1.703865545,2.893522804,5.345352246,0.975099525
3.77119569,-2.42086486971254,2.817552735,3.3203291,0.61404485,0.744314127,3.97003298,3.05780499056793,1.614142395,-1.240028567,3.114114945,-0.2557555,-1.306441743,-1.455696502,-1.368201816,-2.518387709,0.825446185,1.184880545,-1.334264202,0.898731734,-0.08407957,0.11138017,-1.11380143,-2.548538258,2.160951842,-2.031788673,-3.136971933,-0.539188016
0.13803197,1.26288329067962,0.308077635,-2.024997,-1.03573569,0.07203568,2.61605232,2.35021297524257,2.275260239,0.279883546,3.230970708,-1.03588877,0.468296002,-1.455696502,-1.368201816,-0.051149486,1.158050696,1.235803671,0.868829146,-0.366210883,-1.353863409,-0.88861983,-1.11380143,-1.159858515,1.15078857,-0.67281609,-1.0048249,-0.255214984
0.72916938,-0.164305944417394,1.763004815,1.8340577,0.61404485,0.744314127,-2.52780035,1.6426209599172,1.935939034,0.225932217,2.635675462,0.52411077,1.53752363,-1.415104111,-1.270019956,0.625703559,0.441329807,0.279804676,0.855913525,0.124772208,1.940708256,1.11138017,1.88619857,0.168673604,0.05039143,0.56313438,4.288523642,0.673143387
-0.77025896,0.341946250581575,-0.013525453,-1.0667973,0.34636072,-0.296613098,0.34085531,-3.42752965165582,-1.497750315,0.212392441,-1.80137227,0.44497078,-1.208361362,-1.456710282,-1.368532869,1.414550619,-0.327609905,-0.590211328,0.049552457,-0.915096694,0.854307519,0.11138017,0.88619857,1.425526817,-0.041580164,-0.346190511,-2.234142275,-0.352387613
-2.71925265,2.18382033077766,1.75957782,-2.6247568,0.34636072,-0.665261877,-1.44588963,-2.60293113203498,-2.143560777,0.958509875,-0.240992221,0.52425421,-0.670590115,0.78782487,1.688201543,2.434205304,0.219351954,0.339439607,1.358185726,-1.94437783,0.485500973,0.11138017,0.88619857,2.213538934,-0.183688039,1.106981515,0.977374457,0.308318759
0.13803197,0.341946250581575,0.74517768,0.3477862,0.50204069,0.07203568,-3.44901672,1.05203544888731,-0.245468942,-0.133174684,0.646345657,-0.55493177,1.47202767,-1.314520337,-1.026735392,-0.097337551,0.282049131,0.085775183,1.003518149,-1.140719872,-0.419645042,-0.88861983,-0.11380143,-0.569893436,0.350268756,1.563912218,3.904571791,0.703407723
