Bias,OutgroupAttitudes,SymbolicThreat,ValuesThreat,BigFiveAgreeable,GeneralizedThreat,Unpredictability,Religiosity,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.AUTH,SDO.EGAL
-0.29352354,-1.06160574511016,-0.522476026,-1.86820201,0.63647595,-0.351159863,-0.25372111,0.65222579,-0.87667602,0.97450999,1.238081587,1.284139285,0.869039975,0.362369365,-0.080139284,-0.31225529,1.1557920121,0.09454855,0.50342505946058
-0.80329117,0.389671943951997,-0.698795854,-1.53374656,-0.7275987,-0.351159863,1.01994049,-1.15817642,-0.90183232,-0.137709676,-0.118701819,-1.257707506,-1.1822791,-0.637630635,-1.080139284,-1.70299009,-0.1556677344,-0.4915163,-0.968746709683202
0.79716824,-0.335966900579079,-0.564722587,-0.58959265,-1.40963602,-0.351159863,-1.235781512,-1.19133634,0.93480927,0.966270013,1.091545608,-1.647975074,-1.707703136,-0.637630635,-1.080139284,1.026024,0.7141035737,-0.24850607,0.452678265812533
-0.60964978,-0.767917639357842,-0.552925205,3.52147845,0.63647595,-0.351159863,-1.353876035,-0.82153603,-0.12439208,-0.193789226,-0.45274505,0.194053823,0.831178026,1.362369365,-0.080139284,-0.71243217,-1.5564217556,-0.24850607,1.71715443134908
-0.80329117,-0.55194226996846,-0.951483097,-1.53374656,0.76677066,-0.351159863,0.737028405,1.28680886,-0.78479262,-0.402070517,-0.840487003,-0.864771978,-1.574469506,-0.637630635,-1.080139284,-1.88654667,-0.8583229025,-0.37294117,-1.29187644975892
-1.70034156,2.27290037179291,-0.727083007,0.68901671,-0.8578934,1.860327758,0.325622344,1.28107674,-2.04096259,0.502935026,0.393303163,0.130566001,1.217937982,1.362369365,0.919860716,-0.1199728,1.4982902375,-0.13579092,-0.608615487401869
2.16378644,-2.21919532841999,4.389307074,6.01948474,-0.7275987,5.812675668,1.723271635,1.4784582,0.40234127,1.395917777,1.497558322,-1.781568121,-1.419007282,-0.637630635,-1.080139284,0.48637804,-0.0613724681,0.38377088,1.488380232959
-2.04742451,0.583078726435866,-0.495539651,3.52147845,0.49089935,0.67962092,3.129948517,-0.498149,0.59865251,-0.760455177,-1.493811922,-0.370860442,3.919867373,4.362369365,4.919860716,-0.56494058,-3.248924548,-0.09052963,0.946133703058757
-0.80329117,1.33128615787245,-1.656753177,-1.53374656,0.36060464,-0.351159863,-2.575548915,-0.14089049,-1.99599106,-0.648090322,-0.520537766,1.328925683,1.438396688,0.362369365,2.919860716,-0.96352487,0.5584599319,-0.4915163,-1.2680176822091
-0.80329117,-0.55194226996846,0.944272113,0.02010581,-0.32143268,0.779571623,0.943405346,0.2814663,1.00698606,0.365697547,0.129887288,-0.353913441,0.979810424,1.362369365,0.919860716,0.73281331,-0.9113293237,0.22921889,1.09019761011891
-0.33372337,1.33128615787245,-0.032213701,0.96425972,-0.45172739,1.550051064,-2.00521846,1.35166041,-0.35958626,-0.681511862,-0.767398843,0.917445791,0.122378264,-0.637630635,0.919860716,-2.19401781,0.6733693263,0.73014541,-0.902870200924789
-1.27285896,-0.55194226996846,-1.323636564,-1.53374656,-0.46700928,-0.351159863,-2.205570096,-1.19133634,2.03632301,-1.172476953,-1.118256267,0.962589523,-1.263610156,-0.637630635,-1.080139284,2.19378077,0.9006512871,-0.61009143,-1.29187644975892
-1.03713238,1.73553073546154,-1.545714306,-1.53374656,0.36060464,-0.351159863,-1.872006549,-0.57260355,-0.70888946,-1.220281951,-1.616086894,-0.70587351,-1.547438689,-0.637630635,-1.080139284,-1.23870769,-1.3454635671,-0.4915163,-0.874696103940047
-0.37580856,-1.17216221694693,3.270503841,3.79672146,-1.00347,-0.351159863,4.402506379,1.14441479,-1.39256896,0.285946922,0.15587149,-0.379833375,-1.188651559,-0.637630635,-1.080139284,-1.30509792,0.2615613886,0.08265763,3.29668141938566
0.99080963,-2.43517069780938,2.533362371,5.40978628,-0.04556137,0.419319578,0.927445785,1.13731942,0.76985576,-0.094632221,-0.087787263,-1.636750024,-1.308233491,-0.637630635,-0.080139284,0.39159483,-0.8877331843,-0.01721579,2.68061174093014
1.88786003,-3.37678491172983,3.042539951,4.13117691,-0.04556137,3.91146474,0.408551654,1.43998062,-0.427982,0.283798972,0.110532598,-2.850972551,-1.912349569,-0.637630635,-1.080139284,-1.35433772,-1.7905271156,0.73392177,2.99155056418887
2.31534263,-2.11377643086739,3.379785394,4.13117691,0.76677066,-2.152420088,2.832615781,1.48056374,0.97531485,0.944692324,1.257507584,-2.370921106,-1.527362995,-0.637630635,-1.080139284,1.27328058,-1.096927595,0.55695814,1.2387709226362
-0.80329117,2.27290037179291,-1.499241885,-1.53374656,0.63647595,-0.76138726,-1.841206009,-0.04026421,-1.80705296,-0.907933092,-0.854851554,1.03415188,0.974161637,-0.637630635,-0.080139284,-1.05431466,0.8603474007,0.0280455,-1.35103006163446
-0.80329117,2.27290037179291,-1.656753177,-1.53374656,1.04264197,-0.351159863,-2.945527734,1.44094303,1.44320594,1.722730871,2.189516897,1.305059719,0.344027665,-0.637630635,0.919860716,2.07985999,1.8404764075,-0.0520205,-1.29187644975892
-0.80329117,-0.55194226996846,-1.545714306,-1.53374656,-0.45172739,0.009092182,-1.009040974,-1.15817642,-1.33309472,-1.366739268,-1.412830412,0.890624377,0.490675801,0.362369365,-0.080139284,-1.56198525,0.7752565085,-0.24850607,-0.958694833415694
0.32948581,-0.87333653691045,2.533362371,-3.48126683,0.63647595,1.550051064,0.236686519,0.10438803,0.67097145,0.231331458,0.496816844,-0.960599356,-1.045598674,-0.637630635,-0.080139284,0.68500826,0.5088329719,0.03739635,0.699175470127731
-0.80329117,0.389671943951997,-1.666999937,-1.53374656,0.36060464,-0.351159863,-2.225107428,-1.15817642,-0.36407005,-1.400108026,-1.55373632,0.735056467,0.21429941,-0.637630635,-1.080139284,-0.60415706,-1.1069949022,-0.4915163,-1.28742262718526
0.13584443,-0.55194226996846,-0.007733768,-1.53374656,-1.40963602,0.369344227,0.943405346,-0.39979572,-0.06828935,0.93599677,1.113469264,-1.184528548,-1.628864501,-0.637630635,-1.080139284,1.22041032,0.5484499622,0.33850959,-0.993700894297801
0.75696842,-0.147697692379374,-0.675761457,-1.86820201,0.36060464,-0.351159863,-1.671866134,-1.19133634,1.38346764,0.649014078,0.748557607,0.684512396,-0.704268475,-0.637630635,-1.080139284,2.03565407,0.9426816387,-0.24850607,-0.670972403569321
0.09375923,1.33128615787245,-1.481260745,-2.81235593,1.04264197,0.779571623,0.737028405,1.33524932,0.03848533,1.469059819,1.239296825,1.272850276,0.158173262,-0.637630635,-1.080139284,-0.16685305,0.6103876257,0.67553327,1.58985289331347
-0.80329117,-0.55194226996846,1.873846137,-1.53374656,0.36060464,-0.351159863,-1.69980024,1.18762788,1.55825694,-0.252285293,-0.170179064,0.110832364,-0.404334921,0.362369365,-0.080139284,1.39918821,-0.8853198116,0.36388924,-1.26470072218059
-0.80329117,-0.55194226996846,-1.323636564,-1.53374656,-1.13376471,-0.351159863,0.742456376,-1.00898129,-1.67203868,-2.160427286,-3.014733197,-0.392773018,-1.19085277,-0.637630635,-1.080139284,-1.80248926,-1.3815258617,-0.61009143,1.48357270699731
-0.56944995,-0.956186847557547,1.930930408,0.02010581,-0.04556137,0.779571623,0.733918085,1.42149586,0.82210338,-1.429724955,-1.517360203,-0.022746383,0.638657756,-0.637630635,-0.080139284,0.09107372,0.8922232711,-0.2637169,-0.958694833415694
-0.80329117,1.33128615787245,-1.656753177,-1.53374656,0.63647595,-0.351159863,-2.840921703,-0.34950881,-2.28901308,-2.059117771,-2.131041264,1.117892457,-0.536307665,-0.637630635,-0.080139284,-2.07271088,-0.5712893429,-0.4915163,-1.26470072218059
1.88786003,-0.55194226996846,1.875556347,5.74424173,1.04264197,-0.351159863,2.863932544,0.37122606,0.2005564,1.622395482,1.954046826,-0.036753891,-0.671254866,-0.637630635,-1.080139284,0.16230591,0.1914033599,-0.08117878,-0.142916822195018
-0.80329117,-0.55194226996846,-1.434675435,-1.53374656,-0.45172739,-0.351159863,-0.671615975,-0.94748966,-0.23328286,-0.141043233,-0.183814142,-1.302380453,-1.648912732,-0.637630635,-1.080139284,-0.30520911,-0.5304258604,-0.37294117,-1.27563011343398
-0.80329117,-0.55194226996846,-1.323636564,-1.53374656,0.36060464,-0.351159863,0.927445785,-1.08674258,0.86538366,-0.501169081,-0.582171398,-0.864771978,-1.574469506,-0.637630635,-1.080139284,1.06276934,-0.6444569889,-0.17479215,-0.515617745715575
3.91580204,-2.83941527539846,3.740539952,6.01948474,-0.8578934,6.172927712,4.495001084,-1.0706671,0.32142939,1.290854051,1.610644308,-2.663499995,0.64032902,0.362369365,-0.080139284,-1.52129039,-0.928515399,-0.13579092,4.10141624045294
-0.80329117,2.27290037179291,-1.481260745,-2.81235593,-0.17585608,-0.351159863,-0.78354558,1.09259403,-0.52958518,0.0952627,0.323671493,0.946692459,0.438739713,0.362369365,0.919860716,-1.74753527,1.2362987021,-0.37294117,-1.2680176822091
-0.80329117,2.27290037179291,-1.499241885,-1.53374656,1.04264197,-0.351159863,-2.205570096,1.14011712,1.7941383,1.528402687,2.10468882,1.241775372,1.468408353,2.362369365,-0.080139284,1.59166108,1.8933536723,0.51169686,-1.35926391022757
-0.80329117,-0.55194226996846,-0.522476026,-1.53374656,-1.40963602,-3.433077629,-1.977284354,-1.1913065,-1.29298745,-1.543382173,-1.720002196,0.37214437,0.160661722,-0.637630635,-1.080139284,-0.71376548,-0.8839151601,0.49855959,-0.399484688998353
-0.80329117,-0.55194226996846,-0.647490593,-1.53374656,0.23030994,-0.351159863,0.927445785,-0.76748407,1.02665138,0.356971181,0.432676986,1.091435572,-0.176011091,-0.637630635,-1.080139284,1.27769288,-0.6202684841,-0.31832903,-1.29187644975892
-0.80329117,0.389671943951997,0.059533716,1.29871518,-1.40963602,-0.351159863,2.216801505,-0.15348945,-0.74084923,0.299823173,0.119391195,0.712590349,-0.543816776,0.362369365,-1.080139284,-1.23722737,0.2253965742,-0.0520205,-1.35103006163446
0.99080963,-0.55194226996846,1.150922407,3.187023,-0.7275987,-0.351159863,1.447849602,1.65233527,-1.16584377,1.277932793,0.679841379,0.081834242,-0.954404606,-0.637630635,-1.080139284,-0.49279024,1.5073979698,0.55695814,-0.948710774887027
-0.80329117,-0.55194226996846,-1.058500021,-1.53374656,-0.04556137,-0.351159863,-0.906006207,-0.42681296,-0.31902629,-0.597135012,-0.632255439,0.406230068,-1.358254559,-0.637630635,-1.080139284,0.19533337,-0.4090455408,-0.13579092,1.28085531734233
0.09375923,0.389671943951997,-1.387113493,7.02285109,-1.00347,1.910303109,0.755028255,0.90955537,-2.13705892,0.271861905,0.153079499,0.270462328,-0.766605436,-0.637630635,-1.080139284,-2.04218559,0.794578376,-0.4915163,-0.993700894297801
4.57901122,-3.37678491172983,4.628420144,6.01948474,0.36060464,5.812675668,1.8870262,1.22305582,0.61307862,1.773475188,2.228876253,1.342189288,1.034661697,-0.637630635,-0.080139284,1.04639681,0.7883190912,0.68488412,3.66401476442272
-0.80329117,2.27290037179291,-1.658820529,-1.53374656,1.04264197,-0.351159863,-2.205570096,1.66128722,1.01148824,0.913129332,0.71144346,1.337310324,3.603875675,2.362369365,4.919860716,0.2623613,0.6922176746,-0.61009143,-1.35103006163446
2.55106921,-1.6266815426312,2.870587103,5.07533083,0.36060464,3.501237343,1.49777624,0.92257606,0.9608082,0.416791387,0.593607263,-0.831043431,-1.265408601,-0.637630635,-1.080139284,0.73643047,-0.8459308387,0.08265763,2.43712371239998
-0.80329117,-0.23054800302647,-1.656753177,-1.53374656,0.36060464,-2.302346142,-2.945527734,-0.60255198,-1.97807498,-2.407249742,-3.204582351,0.085636267,0.534147056,-0.637630635,1.919860716,-2.81205971,-0.9905508834,0.31980789,-1.1145484079456
-0.80329117,-1.19473080385244,-1.101558822,-1.53374656,-0.8578934,-0.351159863,0.943405346,-1.30707038,-2.28041208,-1.628645188,-2.414400219,-0.99901548,-1.29398296,-0.637630635,-1.080139284,-2.5899652,-1.5336445227,-0.61009143,-1.35926391022757
0.09375923,-0.55194226996846,-1.323636564,-2.81235593,0.08473334,-0.351159863,-1.115152785,-0.67874351,-0.71247076,-0.870185879,-1.513656713,-0.039492673,-0.212686621,-0.637630635,-1.080139284,-0.42440794,-0.511092902,0.33850959,-1.35103006163446
0.48104201,-1.7095318532783,3.845654155,1.57395819,0.36060464,0.779571623,2.832615781,0.87397369,-0.13016189,-0.154167703,-0.171394672,-0.38914924,-1.49355953,-0.637630635,-1.080139284,0.56439095,0.4327200967,,-0.45903955022113
-0.80329117,2.27290037179291,-1.272950573,-1.53374656,1.04264197,-0.351159863,-2.945527734,-1.1072439,-1.37671671,1.415094319,1.850521693,1.376988926,1.663757883,0.362369365,1.919860716,1.12888011,-0.1299502674,-0.13579092,-1.29187644975892
-0.80329117,-0.23054800302647,-1.345424773,-1.53374656,0.76677066,-2.662598187,-1.977284354,-1.00898129,-2.51597565,-1.11746713,-1.287646744,1.184648518,1.180102638,0.362369365,1.919860716,-1.70359375,-0.4893840643,-0.61009143,-1.35103006163446
-0.09988216,-0.23054800302647,-0.21601807,1.63317063,0.08473334,-1.121639305,-1.129469785,0.0565716,-0.1204133,-0.345280229,-0.267071073,-0.383280725,-1.492561215,-0.637630635,-1.080139284,-0.31114838,-0.6324920976,0.34095063,-0.45903955022113
-0.80329117,2.27290037179291,-1.666999937,-1.53374656,-1.13376471,-0.351159863,-1.723854853,-1.15817642,-1.56747292,-0.558062102,-0.24094049,1.259126949,0.553363162,0.362369365,-0.080139284,-1.59138987,1.3862016439,-0.24850607,-1.35154424774323
-0.80329117,1.33128615787245,-1.501318081,-1.53374656,-0.06084326,-0.351159863,0.737028405,-0.97375807,-2.20674464,-1.079195982,-0.734645054,0.328401687,-1.371494238,-0.637630635,-1.080139284,-2.46923194,-0.4359377975,-0.13579092,-1.35103006163446
2.78491043,-1.49355648388892,2.869003764,4.46563236,1.04264197,-1.071663953,0.943405346,-0.16326767,0.91002361,1.677419588,1.985988921,-0.566714933,-1.064731749,-0.637630635,-1.080139284,2.13646418,0.0577950556,0.39312173,3.1138698125563
-0.99693255,2.27290037179291,-1.733740872,-1.53374656,0.08473334,-1.892118746,-1.741046578,-1.15432467,-1.29868758,-0.643098943,-0.571142057,1.295994996,1.018669073,0.362369365,-0.080139284,-2.25172519,1.2403225284,-0.24850607,-1.27563011343398
3.68196082,-3.37678491172983,3.199289282,6.01948474,-1.00347,6.793481099,2.832615781,1.3849872,1.42574154,0.470893743,0.564508087,-1.955362026,-1.759993888,-0.637630635,-1.080139284,2.10138067,-0.5939447666,0.55695814,2.1604703597714
-0.80329117,2.27290037179291,-1.656753177,-1.53374656,1.04264197,-0.351159863,-2.575548915,-1.22665697,-1.69857122,-0.286806916,0.884018968,1.444661115,3.466094041,1.362369365,2.919860716,-1.26211872,1.7489278305,-0.13579092,-1.35154424774323
-0.45809359,-0.850767950004938,1.802852637,-1.53374656,1.04264197,-0.711411908,-0.929118149,-0.42436905,1.70863383,-0.132243747,-0.088381145,-0.481731339,-1.205985805,-0.637630635,-1.080139284,1.17775,-1.7390051144,0.10135934,-0.606320940685628
2.86719545,-1.38300001205215,2.200245758,7.2980941,-1.00347,-0.301184512,1.769250085,0.26140313,1.67615489,0.80985796,1.029387711,-1.248286598,-0.262643857,0.362369365,-1.080139284,1.17105112,0.6848962489,0.566309,2.56598627579312
4.57901122,-3.37678491172983,4.628420144,6.01948474,0.36060464,6.172927712,4.723794942,1.80017974,1.40502163,1.400615513,1.5318327,-2.81108175,-1.905563595,-0.637630635,-1.080139284,2.10746638,0.9522255002,0.08265763,1.15623525833974
2.58938367,-1.76467600273572,3.602308756,6.01948474,0.23030994,1.189799019,0.927445785,1.52293094,1.18179523,0.388715422,-0.122304936,-1.181982741,-1.628431424,-0.637630635,-1.080139284,-1.05607281,-0.5692769441,0.31980789,2.57466043081331
1.30693587,-0.55194226996846,-1.109782362,-7.92679338,0.63647595,-0.351159863,-2.967333975,-0.39023151,2.2526214,1.616306946,1.905303576,1.182826469,1.569254135,0.362369365,2.919860716,2.35655938,0.4224140373,0.33850959,-1.29187644975892
0.90852461,-2.11377643086739,2.629310847,-0.31434964,1.04264197,-0.351159863,0.941436619,-0.3673079,0.4924604,0.047681896,-0.356467637,-1.129399285,-0.615315399,0.362369365,-0.080139284,-0.56508919,-0.9076019431,-0.31832903,1.39628600129805
-0.80329117,2.27290037179291,-1.673908464,-1.53374656,0.36060464,-0.351159863,0.737028405,-0.14779631,-0.77551747,-0.794880656,-0.63376983,1.035912514,0.999125343,-0.637630635,1.919860716,0.2065225,0.9691397257,0.03739635,-1.29147520041168
-0.09988216,-0.0145726336370891,-1.032496874,-1.53374656,-1.00347,-4.874085808,0.737028405,-1.10559994,-1.16127126,-0.656400545,-0.946537656,0.688679723,1.009593279,0.362369365,0.919860716,-0.65828735,0.6858990496,0.14446507,-1.05325575552058
-0.56944995,-0.956186847557547,-1.323636564,0.68901671,1.04264197,-0.351159863,-1.009040974,-0.21753874,2.29155264,0.201132121,-0.132415692,-0.16183822,-0.995856646,-0.637630635,-1.080139284,1.78879153,-0.17078446,0.03739635,2.34720511653282
1.46037743,0.068277677010007,2.651013996,4.13117691,-1.40963602,1.910303109,2.450667481,1.4265231,-0.52269495,1.361056265,1.397288881,-0.632266219,0.075900208,0.362369365,-0.080139284,-0.56281996,0.4167659334,0.32915874,-1.35103006163446
-0.80329117,0.389671943951997,-1.295521553,-1.53374656,-1.00347,-0.351159863,-1.406953899,-0.43502886,-0.97239666,-0.167923687,-0.422284251,1.284139285,0.869039975,0.362369365,-0.080139284,-1.67334212,-0.2685706845,-0.37294117,-1.29147520041168
-0.80329117,-0.55194226996846,2.869003764,5.07533083,-0.04556137,-1.431915998,0.737028405,1.40673047,0.94322711,-0.461580017,-0.549624276,-1.316226244,-1.347944878,-0.637630635,-1.080139284,-0.13451551,-0.8875462927,0.15597148,3.29668141938566
1.88786003,-0.55194226996846,1.485833484,-0.31434964,0.63647595,1.960278461,2.77143784,1.73494755,1.2891168,1.755681894,2.192413983,-0.835358897,0.135623925,-0.637630635,0.919860716,0.77400269,-0.6046608014,0.36388924,0.614456361016792
-0.80329117,2.27290037179291,-0.542687122,-7.92679338,-0.19113797,6.433229054,-2.840921703,1.32066445,1.46530413,1.038211359,1.517050235,1.110145319,0.552683533,0.362369365,1.919860716,0.40251112,0.7331591792,-0.24850607,2.90175794585718
-0.80329117,1.33128615787245,-1.387113493,-1.53374656,-0.59730399,0.729596272,-1.739697794,0.53868059,-0.92285832,-0.25719995,-0.157561009,0.87892448,2.886156103,1.362369365,0.919860716,-0.84091366,0.1506770573,0.14446507,-0.958694833415694
-0.80329117,2.27290037179291,-1.658820529,-1.53374656,1.04264197,-0.351159863,2.308927197,0.11706298,2.88114121,1.742701883,2.216530278,1.307437996,1.50427835,1.362369365,1.919860716,2.07312244,1.9864624466,-0.25436604,-1.35103006163446
0.52124183,-0.23054800302647,1.130681407,2.24286909,0.21502804,-0.711411908,1.112435194,0.82455238,-0.08108511,0.085126913,-0.232254925,-0.55397356,-0.906853331,-0.637630635,-1.080139284,0.66479966,-1.1500876729,-0.19975391,1.00221298187705
-0.80329117,2.27290037179291,-1.323636564,-0.58959265,0.36060464,-1.892118746,0.941436619,-0.9844834,-1.41917453,-0.790218014,-0.359786517,-0.864771978,-1.574469506,-0.637630635,-1.080139284,-1.34919443,0.0174277794,0.36388924,-0.958694833415694
-3.8105686,2.05692500240353,-1.658820529,-1.53374656,-1.68550733,-1.581842053,-0.664205914,-1.1913065,-1.40970787,-0.678402818,-1.254320742,0.406230068,-1.358254559,-0.637630635,-1.080139284,-0.6158193,-0.1858511394,-0.17479215,-1.35103006163446
-0.80329117,-0.55194226996846,1.750212981,3.52147845,-1.40963602,0.419319578,1.895689165,-1.06768581,-1.83038902,-1.493793597,-1.49266202,-0.431350973,-1.500738626,-0.637630635,-1.080139284,-2.71896959,-1.668510831,0.09454855,-1.35926391022757
-0.80329117,1.11531078848307,-1.569703342,-1.53374656,0.36060464,0.779571623,-1.895332123,0.01559082,1.22218685,-0.611011019,-0.735163773,0.998296313,1.582771513,0.362369365,-0.080139284,0.11493003,-0.1576690037,-0.19975391,-0.576411481464439
-0.80329117,2.27290037179291,-1.434675435,-1.53374656,1.04264197,-0.351159863,-1.434888005,-1.0706671,1.240821,-0.163285002,-0.120977376,1.265028035,0.492892977,0.362369365,0.919860716,1.19831686,-0.0870746012,-0.24850607,-1.35154424774323
1.18445102,-1.7095318532783,1.987663077,0.96425972,0.36060464,0.059067533,1.8870262,-0.11331251,1.47127154,-0.191368049,-0.296493738,-0.947723672,-1.285257517,-0.637630635,-1.080139284,1.29794876,-0.660259459,0.14446507,1.98218812153224
0.56332703,-0.55194226996846,-0.057082759,-1.592959,0.08473334,2.730757902,1.01994049,1.26087295,1.69230423,0.706582425,0.877337901,-1.235681977,-0.330036652,-0.637630635,-0.080139284,2.27552024,-0.771384663,-0.17479215,1.83638642326984
1.18633638,0.660791462798798,2.966556289,4.13117691,0.63647595,3.501237343,2.589209596,1.67515022,1.98961467,1.740050195,2.215146378,-2.948462313,-1.92893392,-0.637630635,-1.080139284,1.35143342,-0.4562409574,0.73014541,-0.414665354765313
2.317228,-1.08931190629983,0.863485413,2.24286909,0.36060464,3.401286641,2.558514324,0.04370154,0.76016747,1.091483191,1.302747431,-0.875204738,0.198382613,0.362369365,-0.080139284,1.30577355,-0.4292147514,,0.00892268128574
-0.80329117,-0.956186847557547,-0.966901147,-0.9240481,-0.19113797,-0.351159863,0.737028405,1.22170733,-0.14835468,-0.300059609,-0.127305634,-0.654874788,-1.538763104,-0.637630635,-1.080139284,0.20202376,-0.1883670949,0.22921889,-0.412047638621265
-0.80329117,2.27290037179291,-1.658820529,-1.53374656,0.49089935,-0.351159863,-2.853033029,1.09735053,-1.21649094,0.228824919,0.711458613,1.297755631,1.04363278,0.362369365,1.919860716,0.58189564,0.8408531201,-0.02656664,-0.768271011045548
1.18633638,-0.55194226996846,-1.499241885,-2.81235593,0.76677066,-2.252370791,4.697287872,-0.12759874,2.23274101,1.757842245,2.159505628,1.376623016,2.606024221,1.362369365,1.919860716,2.9331188,1.7115367982,0.51169686,-1.29187644975892
-0.80329117,1.54726152726184,-1.433100008,-1.53374656,0.63647595,-0.76138726,-2.945527734,0.42555206,-0.83342994,0.561110298,0.734650529,1.072564396,-0.334932273,-0.637630635,-1.080139284,1.71324106,1.4807781796,-0.4915163,-0.830953696079241
-0.37580856,0.711066210893987,3.582389209,2.85256755,-0.19113797,-1.48189135,2.863932544,0.87046123,1.82839745,0.590599495,0.975508928,-0.374116825,2.992778233,4.362369365,2.919860716,2.0161337,0.4061272412,0.5374362,1.49228030113421
-0.80329117,-0.55194226996846,-0.749515688,2.24286909,0.63647595,-0.351159863,0.927445785,0.28503335,-0.53295317,-0.677350691,-0.226424816,1.248488397,-0.149294243,-0.637630635,-1.080139284,0.04829856,-0.8839151601,0.14446507,0.682845603744745
-0.80329117,-0.55194226996846,1.419296316,0.35456126,0.08473334,-0.351159863,0.264620626,-1.09144347,1.33695631,1.040911874,1.274790285,-1.184823789,-1.628914725,-0.637630635,-1.080139284,1.12416878,0.8793418664,-0.24850607,1.32494147260553
1.61193362,-1.17216221694693,3.398369509,1.57395819,-1.40963602,5.812675668,2.493953726,-0.7246366,-2.21780461,0.870049942,0.855953778,-0.471907527,-1.20431464,-0.637630635,-1.080139284,-2.03319107,-0.786205178,0.36388924,-1.35103006163446
1.88786003,-1.49355648388892,2.372064209,-0.9240481,-0.59730399,-1.48189135,0.927445785,-0.19371467,1.5975147,-0.929531948,-0.877399785,-0.100608294,-0.223083229,-0.637630635,-1.080139284,0.94071257,0.8258191657,-0.17479215,1.61169443705073
0.60352686,-1.27758111449954,2.413035457,-0.64880509,-1.00347,-3.383102277,-1.977284354,1.75935597,0.64083778,0.417802033,0.44247983,-1.423856067,-1.669577407,-0.637630635,-1.080139284,-0.16759272,-0.6123943441,0.31980789,0.552060683637751
-0.9165329,0.82162268273076,-1.434675435,-1.53374656,-0.46700928,-1.171614656,1.180875286,1.05377736,-1.67792402,0.731674189,0.295479765,1.13804007,0.999897422,0.362369365,-0.080139284,-0.46289359,0.886828488,-0.0401218,-1.2680176822091
2.97855181,-1.7095318532783,1.930930408,1.57395819,0.21502804,3.140985299,4.800419304,-0.35944219,0.39700784,1.583248028,2.082260393,-1.918493979,-1.294687976,-0.637630635,-1.080139284,0.5348841,-0.3380408658,-0.3094625,3.60184725953525
-1.70034156,2.27290037179291,-1.666999937,-1.53374656,-1.00347,-5.744515953,-2.945527734,0.60605924,-1.37630294,-1.584052703,-2.41825057,1.210403191,-0.061571849,0.362369365,-0.080139284,-1.93796201,1.1042537401,0.21993447,-1.35103006163446
3.21239303,-3.37678491172983,3.871089506,5.07533083,-1.40963602,3.091009947,3.515300191,-0.52450404,0.53695524,0.496423463,0.817324307,-2.144179156,-1.792114282,-0.637630635,-1.080139284,-0.09205879,1.31164517,-0.37294117,3.69601457692621
-0.80329117,-0.335966900579079,-1.4714081,-1.53374656,-0.59730399,-2.662598187,-2.840921703,-0.49509902,-1.23685416,-1.074077913,-0.317222114,0.626913646,0.990987363,0.362369365,0.919860716,-1.62577067,1.1444299387,-0.3094625,-1.35103006163446
1.18445102,-2.65114606719876,2.216081742,5.07533083,-1.27934131,2.370505857,0.737028405,-1.1913065,1.14408119,-0.944148379,-1.44258484,-2.016477646,-1.770390497,-0.637630635,-1.080139284,1.28709817,-0.9056413997,-0.3094625,2.9492974418938
-0.80329117,1.33128615787245,-1.569703342,-1.53374656,0.63647595,-0.351159863,-2.375197279,0.07867845,2.02843771,0.775470452,1.015037398,1.162896592,-1.229535165,-0.637630635,-1.080139284,1.64505146,1.314283741,-0.0401218,2.09148244003023
-0.56944995,-0.956186847557547,-0.006062011,1.63317063,-1.68550733,-0.351159863,0.943405346,1.03742655,-1.56425418,-0.361425593,-1.141447005,-0.37296903,-1.031772904,-0.637630635,-1.080139284,0.57245988,-0.5451533493,-0.01721579,-1.17602189576566
-0.80329117,0.389671943951997,-1.401573892,-1.53374656,0.36060464,-4.20355707,0.681485403,-1.11801407,-1.50388956,-0.318991309,-0.29986035,-0.213738976,0.769941195,0.362369365,-0.080139284,-1.80394373,0.655633038,-0.37294117,-1.26955363808549
2.78491043,-1.49355648388892,3.403315219,2.85256755,0.36060464,3.501237343,4.800419304,0.88231046,1.52078763,1.338157789,1.189072531,-0.981909364,-1.594396188,-0.637630635,-1.080139284,1.77804433,-0.0377851658,0.34095063,1.77242739164032
-1.70034156,0.389671943951997,-1.481260745,-1.53374656,-0.04556137,-0.351159863,-1.101535679,-1.19689806,-2.36894376,-1.147728887,-1.918150955,0.284777226,4.178680099,3.362369365,2.919860716,-2.66890745,-0.8540619487,-0.44413284,-1.14936740523999
-0.80329117,1.33128615787245,-1.545714306,7.2980941,1.04264197,-9.397011754,-2.945527734,0.6138441,3.04879101,1.002421131,1.806921895,0.085992848,-1.170882145,-0.637630635,-0.080139284,3.11844059,1.2160456534,0.68488412,-0.705573080177499
0.05544477,-0.391379222958432,-1.405665811,-4.09096529,-0.8731753,1.089848316,1.881875977,-0.56626529,-0.99501864,0.114756846,0.30348807,-1.709090695,-1.718099744,-0.637630635,-1.080139284,-0.96202536,-0.0471450739,0.22921889,-1.2680176822091
